fixture_id	pair	seed	offset	first_index	last_index	multiplicity	ordered_components_json	exact_expected_index	exact_observed_json	exact_max_delta	exact_runtime_discriminating	epsilon	epsilon_expected_last_index	epsilon_observed_json	epsilon_delta_to_last	epsilon_delta_to_first	epsilon_runtime_discriminating	exact_point_status	epsilon_right_status	structural_basis
S24-linear-linear-rgb	linear/linear-rgb	S24	0.8125	24	25	2	[[0.19715185463428497,0.3843829035758972,0.2459852397441864,0.45494502782821655],[0.02229226753115654,0.274158775806427,0.23170778155326843,0.4913385510444641]]	24	[0.19715185463428497,0.3843829035758972,0.2459852397441864,0.45494502782821655]	0	true	0.81250005960464478	25	[0.02229226753115654,0.274158775806427,0.23170778155326843,0.4913385510444641]	0	0.17485958710312843	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-linear-linear-rgb	linear/linear-rgb	S24	0.875	26	27	2	[[0.02229226753115654,0.274158775806427,0.23170778155326843,0.4913385510444641],[0.020837312564253807,0.16770240664482117,0.1591041088104248,0.6456692814826965]]	26	[0.02229226753115654,0.274158775806427,0.23170778155326843,0.4913385510444641]	0	true	0.87500005960464478	27	[0.020837312564253807,0.16770240664482117,0.1591041088104248,0.6456692814826965]	0	0.15433073043823242	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-linear-linear-rgb	linear/linear-rgb	S24	0.9375	28	29	2	[[0.020837312564253807,0.16770240664482117,0.1591041088104248,0.6456692814826965],[0.019382357597351074,0.06124604120850563,0.08650045096874237,0.800000011920929]]	28	[0.020837312564253807,0.16770240664482117,0.1591041088104248,0.6456692814826965]	0	true	0.93750005960464478	29	[0.019382357597351074,0.06124604120850563,0.08650045096874237,0.800000011920929]	0	0.15433073043823242	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-radial-linear-rgb	radial/linear-rgb	S24	0.0625	1	2	2	[[0.019382357597351074,0.06124604120850563,0.08650045096874237,0.800000011920929],[0.020837312564253807,0.16770240664482117,0.1591041088104248,0.6456692814826965]]	1	[0.019382357597351074,0.06124604120850563,0.08650045096874237,0.800000011920929]	0	true	0.062500059604644775	2	[0.020837312564253807,0.16770240664482117,0.1591041088104248,0.6456692814826965]	0	0.15433073043823242	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-radial-linear-rgb	radial/linear-rgb	S24	0.125	3	4	2	[[0.020837312564253807,0.16770240664482117,0.1591041088104248,0.6456692814826965],[0.02229226753115654,0.274158775806427,0.23170778155326843,0.4913385510444641]]	3	[0.020837312564253807,0.16770240664482117,0.1591041088104248,0.6456692814826965]	0	true	0.12500005960464478	4	[0.02229226753115654,0.274158775806427,0.23170778155326843,0.4913385510444641]	0	0.15433073043823242	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-radial-linear-rgb	radial/linear-rgb	S24	0.1875	5	6	2	[[0.02229226753115654,0.274158775806427,0.23170778155326843,0.4913385510444641],[0.19715185463428497,0.3843829035758972,0.2459852397441864,0.45494502782821655]]	5	[0.02229226753115654,0.274158775806427,0.23170778155326843,0.4913385510444641]	0	true	0.18750005960464478	6	[0.19715185463428497,0.3843829035758972,0.2459852397441864,0.45494502782821655]	0	0.17485958710312843	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-radial-linear-rgb	radial/linear-rgb	S24	0.25	7	8	2	[[0.19715185463428497,0.3843829035758972,0.2459852397441864,0.45494502782821655],[0.6234481930732727,0.5000702142715454,0.1756897270679474,0.5895603895187378]]	7	[0.19715185463428497,0.3843829035758972,0.2459852397441864,0.45494502782821655]	0	true	0.25000005960464478	8	[0.6234481930732727,0.5000702142715454,0.1756897270679474,0.5895603895187378]	0	0.42629633843898773	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-radial-linear-rgb	radial/linear-rgb	S24	0.3125	9	10	2	[[0.6234481930732727,0.5000702142715454,0.1756897270679474,0.5895603895187378],[0.8546005487442017,0.4676011800765991,0.1332443356513977,0.45081964135169983]]	9	[0.6234481930732727,0.5000702142715454,0.1756897270679474,0.5895603895187378]	0	true	0.31250005960464478	10	[0.8546005487442017,0.4676011800765991,0.1332443356513977,0.45081964135169983]	0	0.23115235567092896	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-radial-linear-rgb	radial/linear-rgb	S24	0.375	11	12	2	[[0.8546005487442017,0.4676011800765991,0.1332443356513977,0.45081964135169983],[0.5457643270492554,0.23966054618358612,0.10614463686943054,0.44324326515197754]]	11	[0.8546005487442017,0.4676011800765991,0.1332443356513977,0.45081964135169983]	0	true	0.37500005960464478	12	[0.5457643270492554,0.23966054618358612,0.10614463686943054,0.44324326515197754]	0	0.30883622169494629	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-radial-linear-rgb	radial/linear-rgb	S24	0.4375	13	14	2	[[0.5457643270492554,0.23966054618358612,0.10614463686943054,0.44324326515197754],[0.9046610593795776,0.3613067865371704,0.11953841149806976,0.19999998807907104]]	13	[0.5457643270492554,0.23966054618358612,0.10614463686943054,0.44324326515197754]	0	true	0.43750005960464478	14	[0.9046610593795776,0.3613067865371704,0.11953841149806976,0.19999998807907104]	0	0.35889673233032227	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-radial-linear-rgb	radial/linear-rgb	S24	0.5625	16	17	2	[[0.9046610593795776,0.3613067865371704,0.11953841149806976,0.19999998807907104],[0.5457643270492554,0.23966054618358612,0.10614463686943054,0.44324326515197754]]	16	[0.9046610593795776,0.3613067865371704,0.11953841149806976,0.19999998807907104]	0	true	0.56250005960464478	17	[0.5457643270492554,0.23966054618358612,0.10614463686943054,0.44324326515197754]	0	0.35889673233032227	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-radial-linear-rgb	radial/linear-rgb	S24	0.625	18	19	2	[[0.5457643270492554,0.23966054618358612,0.10614463686943054,0.44324326515197754],[0.8546005487442017,0.4676011800765991,0.1332443356513977,0.45081964135169983]]	18	[0.5457643270492554,0.23966054618358612,0.10614463686943054,0.44324326515197754]	0	true	0.62500005960464478	19	[0.8546005487442017,0.4676011800765991,0.1332443356513977,0.45081964135169983]	0	0.30883622169494629	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-radial-linear-rgb	radial/linear-rgb	S24	0.6875	20	21	2	[[0.8546005487442017,0.4676011800765991,0.1332443356513977,0.45081964135169983],[0.6234481930732727,0.5000702142715454,0.1756897270679474,0.5895603895187378]]	20	[0.8546005487442017,0.4676011800765991,0.1332443356513977,0.45081964135169983]	0	true	0.68750005960464478	21	[0.6234481930732727,0.5000702142715454,0.1756897270679474,0.5895603895187378]	0	0.23115235567092896	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-radial-linear-rgb	radial/linear-rgb	S24	0.75	22	23	2	[[0.6234481930732727,0.5000702142715454,0.1756897270679474,0.5895603895187378],[0.19715185463428497,0.3843829035758972,0.2459852397441864,0.45494502782821655]]	22	[0.6234481930732727,0.5000702142715454,0.1756897270679474,0.5895603895187378]	0	true	0.75000005960464478	23	[0.19715185463428497,0.3843829035758972,0.2459852397441864,0.45494502782821655]	0	0.42629633843898773	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-radial-linear-rgb	radial/linear-rgb	S24	0.8125	24	25	2	[[0.19715185463428497,0.3843829035758972,0.2459852397441864,0.45494502782821655],[0.02229226753115654,0.274158775806427,0.23170778155326843,0.4913385510444641]]	24	[0.19715185463428497,0.3843829035758972,0.2459852397441864,0.45494502782821655]	0	true	0.81250005960464478	25	[0.02229226753115654,0.274158775806427,0.23170778155326843,0.4913385510444641]	0	0.17485958710312843	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-radial-linear-rgb	radial/linear-rgb	S24	0.875	26	27	2	[[0.02229226753115654,0.274158775806427,0.23170778155326843,0.4913385510444641],[0.020837312564253807,0.16770240664482117,0.1591041088104248,0.6456692814826965]]	26	[0.02229226753115654,0.274158775806427,0.23170778155326843,0.4913385510444641]	0	true	0.87500005960464478	27	[0.020837312564253807,0.16770240664482117,0.1591041088104248,0.6456692814826965]	0	0.15433073043823242	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
S24-radial-linear-rgb	radial/linear-rgb	S24	0.9375	28	29	2	[[0.020837312564253807,0.16770240664482117,0.1591041088104248,0.6456692814826965],[0.019382357597351074,0.06124604120850563,0.08650045096874237,0.800000011920929]]	28	[0.020837312564253807,0.16770240664482117,0.1591041088104248,0.6456692814826965]	0	true	0.93750005960464478	29	[0.019382357597351074,0.06124604120850563,0.08650045096874237,0.800000011920929]	0	0.15433073043823242	true	MeasuredStructural	MeasuredStructural	ratified-gradient.rs:sample_stops partition rule plus ordered effective stops
