probe_id	path	profile	previous_runtime_class	current_runtime_class	previous_projection	current_projection	transition	fixture_comparable	complete_literal_equal	universe	measurement_ref	previous_measurement_ref
p1307.construct.Array	p1307.construct.Array	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Array	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Array
p1307.construct.Array	p1307.construct.Array	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Array	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Array
p1307.json.value.Array	p1307.json.value.Array	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Array	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Array
p1307.json.value.Array	p1307.json.value.Array	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Array	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Array
p1307.json.value.Array	p1307.json.value.Array	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Array	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Array
p1307.json.value.Array	p1307.json.value.Array	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Array	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Array
p1307.toml.value.Array	p1307.toml.value.Array	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Array	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Array
p1307.toml.value.Array	p1307.toml.value.Array	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Array	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Array
p1307.toml.value.Array	p1307.toml.value.Array	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Array	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Array
p1307.toml.value.Array	p1307.toml.value.Array	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Array	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Array
p1307.yaml.value.Array	p1307.yaml.value.Array	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Array	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Array
p1307.yaml.value.Array	p1307.yaml.value.Array	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Array	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Array
p1307.yaml.value.Array	p1307.yaml.value.Array	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Array	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Array
p1307.yaml.value.Array	p1307.yaml.value.Array	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Array	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Array
p1307.construct.Dict	p1307.construct.Dict	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Dict
p1307.construct.Dict	p1307.construct.Dict	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Dict
p1307.construct.Dict	p1307.construct.Dict	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Dict
p1307.construct.Dict	p1307.construct.Dict	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Dict
p1307.json.value.Dict	p1307.json.value.Dict	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Dict
p1307.json.value.Dict	p1307.json.value.Dict	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Dict
p1307.json.value.Dict	p1307.json.value.Dict	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Dict
p1307.json.value.Dict	p1307.json.value.Dict	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Dict
p1307.toml.value.Dict	p1307.toml.value.Dict	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Dict
p1307.toml.value.Dict	p1307.toml.value.Dict	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Dict
p1307.toml.value.Dict	p1307.toml.value.Dict	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Dict
p1307.toml.value.Dict	p1307.toml.value.Dict	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Dict
p1307.yaml.value.Dict	p1307.yaml.value.Dict	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Dict
p1307.yaml.value.Dict	p1307.yaml.value.Dict	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Dict
p1307.yaml.value.Dict	p1307.yaml.value.Dict	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Dict
p1307.yaml.value.Dict	p1307.yaml.value.Dict	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Dict
p1307.construct.Module	p1307.construct.Module	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Module
p1307.construct.Module	p1307.construct.Module	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Module
p1307.construct.Module	p1307.construct.Module	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Module
p1307.construct.Module	p1307.construct.Module	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Module
p1307.json.value.Module	p1307.json.value.Module	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Module
p1307.json.value.Module	p1307.json.value.Module	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Module
p1307.json.value.Module	p1307.json.value.Module	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Module
p1307.json.value.Module	p1307.json.value.Module	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Module
p1307.toml.value.Module	p1307.toml.value.Module	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Module
p1307.toml.value.Module	p1307.toml.value.Module	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Module
p1307.toml.value.Module	p1307.toml.value.Module	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Module
p1307.toml.value.Module	p1307.toml.value.Module	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Module
p1307.yaml.value.Module	p1307.yaml.value.Module	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Module
p1307.yaml.value.Module	p1307.yaml.value.Module	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Module
p1307.yaml.value.Module	p1307.yaml.value.Module	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Module
p1307.yaml.value.Module	p1307.yaml.value.Module	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Module	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Module
p1307.construct.Datetime	p1307.construct.Datetime	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Datetime
p1307.construct.Datetime	p1307.construct.Datetime	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Datetime
p1307.construct.Datetime	p1307.construct.Datetime	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Datetime
p1307.construct.Datetime	p1307.construct.Datetime	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Datetime
p1307.json.value.Datetime	p1307.json.value.Datetime	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Datetime
p1307.json.value.Datetime	p1307.json.value.Datetime	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Datetime
p1307.json.value.Datetime	p1307.json.value.Datetime	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Datetime
p1307.json.value.Datetime	p1307.json.value.Datetime	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Datetime
p1307.toml.value.Datetime	p1307.toml.value.Datetime	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Datetime
p1307.toml.value.Datetime	p1307.toml.value.Datetime	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Datetime
p1307.toml.value.Datetime	p1307.toml.value.Datetime	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Datetime
p1307.toml.value.Datetime	p1307.toml.value.Datetime	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Datetime
p1307.yaml.value.Datetime	p1307.yaml.value.Datetime	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Datetime
p1307.yaml.value.Datetime	p1307.yaml.value.Datetime	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Datetime
p1307.yaml.value.Datetime	p1307.yaml.value.Datetime	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Datetime
p1307.yaml.value.Datetime	p1307.yaml.value.Datetime	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.yaml.value.Datetime	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Datetime
p1307.construct.Func	p1307.construct.Func	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Func	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Func
p1307.construct.Func	p1307.construct.Func	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Func	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Func
p1307.construct.Func	p1307.construct.Func	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Func	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Func
p1307.construct.Func	p1307.construct.Func	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.construct.Func	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Func
p1307.json.value.Func	p1307.json.value.Func	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Func	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Func
p1307.json.value.Func	p1307.json.value.Func	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Func	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Func
p1307.json.value.Func	p1307.json.value.Func	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Func	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Func
p1307.json.value.Func	p1307.json.value.Func	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.json.value.Func	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Func
p1307.toml.value.Func	p1307.toml.value.Func	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1307.toml.value.Func	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Func
